CLV,Policy Type,State,Coverage,Number of Policies
9915.902,0,3,2,3
9918.699,0,2,0,2
9927.05,4,0,2,2
9927.878,8,3,2,6
9928.875,6,2,2,6
9928.986,8,2,2,1
9934.866,7,2,2,8
9935.166,6,3,2,3
9939.255,6,1,2,3
9942.305,4,4,2,2
9951.708,0,2,1,1
9955.491,8,0,2,2
9971.018,8,4,2,2
9976.245,4,0,0,2
9983.129,6,3,2,2
9985.366,8,4,2,2
9986.661,0,2,2,6
9988.788,8,3,2,3
10003.247,8,4,2,2
10004.027,0,3,2,2
10004.749,0,0,2,2
10010.14,8,2,2,5
10013.78,4,0,2,3
10014.029,5,0,2,3
10014.056,8,0,2,2
10016.288,4,2,0,2
10018.661,4,2,2,5
10025.918,8,1,1,3
10033.283,0,3,1,3
10036.536,8,2,2,8
10049.286,8,4,2,2
10053.553,8,3,2,5
10056.508,6,3,2,7
10058.74,4,2,2,2
10064.608,0,3,2,9
10080.37,8,3,2,4
10083.487,4,0,2,2
10083.487,1,2,2,2
10083.487,4,3,2,2
10083.487,6,3,2,2
10083.487,4,2,2,2
10083.487,8,3,2,2
10089.791,0,0,2,7
10090.408,8,0,2,3
10094.13,1,0,2,4
10097.198,4,0,0,2
10097.6875,0,4,2,2
10103.648,7,3,2,6
10103.655,7,3,2,3
10110.77,0,0,2,2
10110.778,0,0,2,2
10110.962,0,3,2,3
10114.986,0,2,2,2
10115.446,8,2,1,1
10127.7705,6,2,2,8
10129.507,1,0,0,2
10130.935,0,3,2,2
10144.31,4,0,2,2
10145.44,6,2,2,9
10148.42,0,0,0,2
10153.889,1,0,2,2
10155.301,1,0,2,2
10168.271,8,4,2,3
10169.37,8,3,2,8
10171.339,0,2,0,2
10171.478,7,2,2,2
10175.244,0,2,2,2
10179.717,8,0,1,1
10179.717,6,0,1,1
10179.717,8,2,1,1
10179.717,4,0,1,1
10179.717,8,2,1,1
10179.717,8,3,1,1
10189.654,8,3,1,2
10193.774,4,0,2,4
10196.11,0,3,0,2
10208.928,7,2,2,3
10208.928,8,0,2,3
10208.928,4,3,2,3
10208.928,8,2,2,3
10208.928,6,2,2,3
10208.928,1,2,2,3
10209.023,8,0,2,6
10209.934,6,2,2,3
10212.02,0,0,2,2
10213.563,8,2,2,3
10213.991,1,3,2,3
10215.779,1,2,0,2
10221.805,8,2,2,4
10232.8545,4,2,2,3
10242.409,6,1,1,8
10244.243,6,2,2,2
10248.898,4,0,2,5
10255.803,8,3,0,2
10272.608,8,2,2,3
10280.808,8,4,2,3
10288.925,4,0,2,3
10295.465,1,2,2,5
10296.996,4,0,2,9
10298.386,8,2,2,4
10302.903,8,1,2,8
10307.652,1,3,2,3
10314.524,4,0,0,2
10330.4375,8,0,2,2
10339.598,4,0,2,6
10340.456,0,2,2,2
10346.111,4,2,2,2
10346.324,8,3,2,2
10348.014,8,2,2,2
10351.373,1,0,2,7
10357.515,0,0,2,9
10357.628,8,3,0,2
10359.02,1,3,0,2
10364.348,8,3,2,3
10369.388,7,0,0,2
10373.889,6,3,2,2
10377.368,4,2,2,2
10382.381,8,3,2,4
10382.504,4,3,0,2
10387.246,6,0,2,2
10388.554,3,3,2,2
10388.986,0,2,2,2
10390.666,0,2,2,3
10391.781,4,0,2,2
10392.964,6,1,2,9
10394.362,8,3,2,2
10395.709,8,3,2,2
10396.532,6,2,2,7
10408.969,8,2,0,2
10408.969,4,4,0,2
10408.969,8,1,0,2
10408.969,0,0,0,2
10408.969,8,4,0,2
10408.969,8,0,0,2
10418.312,8,1,2,2
10419.167,6,0,2,9
10425.985,4,2,2,3
10426.086,8,3,0,2
10436.574,4,0,2,2
10439.497,6,0,2,2
10442.434,8,0,2,2
10442.446,6,0,2,2
10442.651,6,2,2,5
10453.256,0,0,2,2
10455.49,8,0,2,3
10461.583,7,2,1,5
10477.677,6,2,2,4
10477.777,8,3,2,2
10479.899,8,3,2,4
10481.943,8,3,2,2
10484.915,8,3,2,2
10484.915,8,2,2,2
10484.915,4,2,2,2
10484.915,6,1,2,2
10484.915,1,2,2,2
10484.915,8,3,2,2
10487.743,8,0,2,2
10492.973,8,1,2,2
10498.927,4,0,2,2
10506.771,8,0,2,2
10506.884,8,2,2,8
10506.9375,8,2,2,2
10507.501,8,2,2,3
10507.695,6,3,2,2
10515.968,0,1,2,3
10517.156,4,0,2,8
10524.712,8,0,2,5
10529.013,6,0,1,3
10529.849,3,2,2,6
10536.078,0,0,2,2
10537.404,8,0,0,2
10541.109,4,2,2,7
10546.655,8,3,2,2
10548.537,6,3,2,3
10551.147,4,3,0,2
10552.17,8,4,2,6
10552.428,4,2,2,2
10552.878,7,0,2,2
10569.625,4,4,2,2
10570.789,6,1,2,3
10571.538,4,3,0,2
10575.948,5,2,1,2
10581.275,0,0,2,3
10592.588,6,2,2,5
10593.595,7,0,2,9
10594.133,8,2,2,6
10595.811,8,2,0,2
10598.543,0,0,2,5
10611.562,4,0,2,2
10614.645,8,3,2,2
10620.491,6,1,0,2
10622.517,4,2,0,2
10623.405,8,0,2,2
10626.808,8,0,2,2
10628.064,8,0,2,3
10629.218,0,3,2,3
10629.337,4,2,2,2
10633.505,4,2,2,4
10634.837,8,0,0,2
10640.939,8,1,2,2
10656.882,0,1,2,2
10656.882,0,2,2,2
10656.882,6,2,2,2
10656.882,8,4,2,2
10656.882,4,0,2,2
10656.882,8,3,2,2
10660.896,8,0,2,5
10662.634,4,4,2,2
10676.589,4,0,2,2
10677.254,7,2,2,9
10682.762,8,3,2,4
10700.495,6,1,2,2
10706.67,4,3,0,2
10714.215,0,4,2,2
10719.085,8,3,2,2
10720.417,8,3,2,4
10721.61,7,2,2,2
10722.064,8,0,2,2
10732.508,0,0,2,4
10737.685,4,0,2,9
10745.9795,6,4,2,2
10747.031,1,1,2,3
10758.655,8,1,2,2
10759.4,6,2,2,2
10760.176,7,2,2,7
10777.567,6,2,2,2
10781.613,6,0,0,2
10787.115,8,3,2,2
10793.757,8,4,2,2
10796.448,3,3,0,2
10808.066,4,3,2,2
10819.999,4,0,2,2
10827.873,8,2,2,5
10828.373,2,0,2,2
10831.13,6,0,2,2
10834.87,2,2,2,2
10839.508,4,3,2,3
10845.745,6,2,2,5
10852.957,0,4,2,2
10856.015,7,4,2,2
10856.177,8,2,2,5
10861.515,7,0,2,6
10861.71,8,2,2,5
10864.275,6,2,0,2
10865.86,1,0,1,2
10876.4795,6,3,2,4
10881.7705,8,2,2,3
10883.788,1,4,2,8
10892.908,4,0,2,2
10896.049,6,0,2,7
10899.302,8,2,2,3
10901.226,8,4,2,2
10914.204,3,2,2,8
10915.358,7,2,1,8
10925.821,8,2,2,2
10926.695,4,2,1,1
10928.407,8,2,2,2
10932.215,8,2,0,2
10934.737,0,3,2,3
10937.179,4,0,2,4
10952.132,4,0,2,2
10954.384,8,0,2,9
10960.937,6,0,2,2
10963.957,8,2,1,1
10963.957,8,0,1,1
10963.957,7,2,1,1
10963.957,4,3,1,1
10963.957,0,0,1,1
10963.957,4,1,1,1
10970.132,4,3,2,2
10972.067,6,2,2,5
10972.067,7,0,2,5
10972.067,8,0,2,5
10972.067,8,0,2,5
10972.067,8,2,2,5
10972.067,8,0,2,5
10978.78,4,2,2,4
10978.783,6,0,2,8
10979.096,8,2,2,4
10986.228,8,0,2,7
10990.595,8,1,2,3
10996.713,4,2,0,2
11003.017,1,0,2,2
11003.544,4,0,0,2
11005.023,8,0,0,2
11009.131,7,2,1,1
11009.131,0,0,1,1
11009.131,8,0,1,1
11009.131,8,1,1,1
11009.131,3,2,1,1
11009.131,8,0,1,1
11014.164,8,0,2,2
11029.926,8,2,2,2
11030.661,8,2,2,2
11039.316,3,2,0,2
11042.29,8,2,0,2
11044.108,8,2,0,2
11044.427,8,4,2,3
11058.225,8,2,2,3
11064.29,4,2,2,2
11072.032,1,0,2,2
11073.105,8,0,2,2
11077.686,8,2,2,3
11084.608,8,2,0,2
11085.877,8,4,2,5
11093.716,8,0,2,2
11095.975,8,0,0,2
11121.622,6,2,0,2
11124.206,6,2,2,2
11124.605,4,0,1,2
11130.12,8,4,2,2
11131.566,8,1,2,2
11140.303,6,0,1,3
11154.676,8,2,2,2
11158.126,0,3,1,9
11160.077,5,3,2,2
11172.499,8,0,0,2
11177.752,4,2,0,2
11196.02,8,2,2,2
11196.46,8,1,1,1
11211.59,4,2,2,2
11218.441,6,3,2,2
11228.29,0,0,0,2
11232.982,8,0,0,2
11236.312,4,4,0,2
11243.903,8,4,2,2
11250.099,8,4,1,1
11255.464,4,4,2,2
11260.903,8,3,2,2
11264.363,6,0,2,2
11269.231,5,0,2,2
11274.91,8,2,1,2
11277.725,6,0,2,2
11280.727,8,0,2,2
11281.524,5,0,2,3
11288.172,6,0,0,2
11293.981,8,2,0,2
11302.602,8,0,2,2
11308.472,6,4,0,2
11314.244,6,1,1,7
11315.204,2,3,1,2
11315.204,5,2,1,2
11315.204,4,3,1,2
11315.204,8,0,1,2
11315.204,7,0,1,2
11315.204,4,0,1,2
11318.09,8,1,2,2
11318.131,6,0,2,2
11320.827,0,3,1,2
11323.355,0,2,2,2
11360.465,1,1,1,2
11365.268,0,1,2,2
11373.988,6,0,2,2
11378.887,7,0,2,2
11389.944,8,4,2,2
11413.441,8,3,1,9
11430.589,8,2,0,2
11431.73,8,0,0,2
11435.231,1,0,0,2
11436.43,4,2,2,2
11447.507,4,0,1,8
11463.991,8,2,1,1
11469.63,4,3,1,5
11472.237,4,0,0,2
11473.481,8,2,2,2
11490.336,8,2,1,3
11510.36,1,0,0,2
11513.163,8,2,0,2
11513.355,2,0,0,2
11516.405,4,4,0,2
11533.478,6,2,2,2
11533.967,6,0,2,2
11537.505,1,3,2,2
11546.174,7,2,2,2
11565.6875,4,0,2,2
11572.104,3,0,1,4
11578.126,8,2,0,2
11599.502,8,2,2,2
11606.849,6,4,2,2
11610.254,8,2,0,2
11611.946,8,3,2,2
11618.558,4,1,1,1
11619.918,4,3,0,2
11624.821,8,0,1,2
11628.734,8,2,2,2
11631.879,8,3,1,7
11633.578,8,0,2,2
11638.669,8,3,2,2
11638.899,8,0,0,2
11638.899,1,2,0,2
11638.899,8,2,0,2
11638.899,0,0,0,2
11638.899,4,0,0,2
11638.899,4,0,0,2
11658.6,8,4,0,2
11660.573,8,4,1,4
11663.985,8,0,1,2
11665.098,1,1,0,2
11681.374,6,1,2,2
11692.01,8,2,2,2
11700.645,4,2,1,3
11701.07,6,0,1,1
11702.349,6,0,0,2
11714.783,4,2,0,2
11718.417,0,3,0,2
11726.189,4,2,2,2
11727.776,8,0,1,2
11747.653,8,0,0,2
11760.876,6,3,2,2
11763.152,8,3,2,2
11763.936,3,3,2,2
11772.791,1,4,0,2
11776.004,4,0,2,2
11785.042,4,4,1,2
11790.496,4,2,0,2
11790.496,0,0,0,2
11790.496,8,2,0,2
11790.496,4,0,0,2
11790.496,0,0,0,2
11790.496,8,0,0,2
11793.125,8,2,0,2
11797.992,6,0,0,2
11814.476,8,2,0,2
11814.532,8,0,0,2
11820.109,8,4,2,2
11828.614,8,3,0,2
11830.952,8,0,1,7
11833.768,8,2,0,2
11834.734,4,3,2,2
11836.297,4,2,1,2
11855.136,7,0,1,5
11875.899,4,0,0,2
11880.966,8,3,1,2
11885.968,8,0,0,2
11895.182,8,0,2,2
11900.545,4,3,0,2
11905.067,1,3,1,2
11923.754,8,0,1,2
11925.716,4,2,0,2
11926.753,8,0,1,2
11944.404,6,2,0,2
11955.3955,8,0,2,2
11960.476,8,4,2,2
11971.978,6,0,1,6
11972.782,4,3,0,5
11981.984,8,0,0,2
11981.984,4,2,0,2
11981.984,4,2,0,2
11981.984,7,2,0,2
11981.984,8,1,0,2
11981.984,3,4,0,2
11982.421,8,0,0,2
11986.592,4,3,2,2
12010.9375,7,1,1,2
12022.387,8,3,0,2
12023.751,8,4,0,2
12036.62,8,0,0,2
12036.62,8,3,0,2
12036.62,2,2,0,2
12036.62,4,3,0,2
12036.62,1,2,0,2
12036.62,3,2,0,2
12045.673,8,0,2,2
12047.775,1,0,1,2
12052.887,8,4,0,2
12052.984,4,2,1,2
12067.456,4,0,0,2
12097.912,8,2,0,2
12101.209,4,0,0,2
12105.294,8,2,0,2
12128.365,8,2,0,2
12128.446,4,4,0,2
12148.941,1,0,0,2
12157.33,8,3,1,2
12157.33,8,2,1,2
12157.33,8,3,1,2
12157.33,4,3,1,2
12157.33,4,2,1,2
12157.33,4,0,1,2
12157.541,8,3,2,2
12168.645,5,2,0,2
12168.745,8,2,0,2
12168.745,6,2,0,2
12168.745,4,0,0,2
12168.745,8,2,0,2
12168.745,8,0,0,2
12168.745,0,1,0,2
12174.588,8,4,0,2
12174.59,8,3,1,2
12176.006,4,2,0,2
12200.785,0,1,0,2
12206.892,8,0,1,2
12208.12,8,0,0,2
12231.88,4,3,0,2
12232.776,8,0,0,2
12234.362,4,1,0,2
12244.905,7,0,1,2
12252.602,4,0,1,2
12255.124,4,0,1,7
12263.105,4,0,1,8
12265.601,6,4,0,2
12269.419,8,0,1,5
12275.343,8,0,1,9
12280.767,8,0,1,2
12280.767,8,2,1,2
12280.767,8,2,1,2
12280.767,7,0,1,2
12280.767,7,0,1,2
12280.767,4,0,1,2
12282.841,7,1,1,4
12285.047,8,2,0,7
12296.498,4,3,0,2
12298.687,8,1,0,2
12298.687,0,4,0,2
12298.687,4,2,0,2
12298.687,7,1,0,2
12298.687,3,3,0,2
12298.687,1,0,0,2
12300.005,8,2,0,2
12302.763,8,1,0,2
12313.165,6,0,1,2
12315.095,4,0,1,2
12316.797,8,0,1,5
12321.836,3,1,0,2
12324.266,4,2,1,2
12332.517,6,2,0,2
12341.834,4,0,0,2
12349.702,4,4,0,2
12350.059,8,4,1,2
12357.115,4,2,0,5
12362.088,8,2,1,2
12375.021,8,2,0,2
12379.568,8,3,0,2
12383.53,8,4,0,2
12390.478,8,0,0,2
12421.862,4,2,0,2
12427.394,4,1,1,2
12465.924,8,0,0,2
12472.12,8,0,1,2
12476.647,0,2,2,2
12487.581,8,0,1,2
12489.212,8,0,1,2
12495.739,0,2,0,2
12500.843,8,0,1,3
12504.494,4,3,1,2
12515.181,3,0,0,2
12516.922,4,0,0,2
12519.797,0,0,0,2
12520.9795,8,4,2,2
12521.421,4,4,1,2
12522.539,4,0,0,2
12547.429,7,4,1,2
12550.882,8,2,1,3
12552.647,8,3,0,2
12556.954,4,0,0,2
12564.067,8,0,0,2
12584.007,0,1,0,2
12590.936,6,2,1,2
12622.833,4,3,0,2
12624.961,1,0,1,2
12625.279,4,0,1,2
12655.528,8,3,1,7
12663.597,0,2,1,2
12663.99,8,0,0,2
12682.251,7,1,2,2
12687.155,6,2,0,2
12689.428,8,0,1,2
12692.671,6,3,1,2
12694.889,0,0,0,2
12723.153,8,0,0,2
12731.951,6,0,0,2
12731.951,8,2,0,2
12731.951,5,2,0,2
12731.951,4,3,0,2
12731.951,0,0,0,2
12731.951,6,0,0,2
12734.213,0,2,2,2
12741.848,4,3,0,2
12741.848,8,1,0,2
12741.848,7,1,0,2
12741.848,8,2,0,2
12741.848,0,0,0,2
12741.848,4,0,0,2
12743.352,4,0,0,2
12751.276,4,0,0,2
12759.278,4,1,0,2
12765.777,4,0,0,2
12767.23,7,0,0,5
12779.062,3,0,2,2
12779.899,8,2,0,9
12780.276,4,3,0,2
12786.669,5,2,0,4
12807.091,5,0,0,2
12812.439,4,0,2,2
12817.413,4,0,0,2
12819.103,4,2,1,3
12827.429,8,3,1,2
12836.01,4,3,1,2
12840.433,4,0,2,2
12846.447,8,1,0,2
12851.424,8,0,0,8
12866.895,8,3,0,6
12875.599,4,3,0,2
12877.776,6,4,1,2
12880.749,8,2,1,2
12883.116,4,3,0,2
12883.81,4,0,1,2
12885.787,8,0,0,2
12887.432,8,4,1,2
12898.592,8,1,1,2
12902.093,0,0,1,2
12902.561,8,3,1,2
12904.943,8,2,1,2
12913.498,8,3,0,2
12919.418,7,0,0,2
12941.733,4,2,0,2
12941.892,8,0,0,2
12944.186,8,2,0,3
12947.683,8,3,1,2
12948.398,6,0,1,2
12981.529,4,0,1,2
12989.818,8,3,0,2
12992.275,8,0,0,2
13009.181,4,0,0,2
13009.241,0,2,0,2
13014.235,8,3,0,2
13021.085,4,1,2,7
13023.933,8,3,1,2
13024.13,8,1,2,2
13024.13,8,2,2,2
13024.13,6,2,2,2
13024.13,4,0,2,2
13024.13,7,0,2,2
13024.13,8,2,2,2
13024.224,8,4,1,2
13027.42,8,0,2,2
13037.033,4,3,0,2
13045.371,8,0,1,7
13046.653,0,0,0,2
13055.571,4,2,1,9
13057.012,8,0,0,7
13057.171,0,2,1,2
13061.517,6,2,0,6
13080.785,5,0,2,2
13081.308,5,0,0,2
13083.486,3,3,0,2
13092.586,5,3,0,7
13094.205,7,3,0,2
13094.608,8,3,0,2
13104.149,8,0,2,2
13104.303,8,0,0,2
13107.926,7,2,0,2
13110.549,4,0,0,2
13111.113,5,4,0,2
13113.139,6,0,2,2
13115.407,8,4,1,3
13117.522,8,0,0,2
13118.743,6,3,1,2
13144.491,8,3,0,7
13151.832,8,2,0,2
13156.749,8,2,2,2
13158.372,4,2,0,2
13160.339,4,3,0,2
13167.605,0,2,0,2
13171.013,8,2,1,2
13178.432,8,0,0,2
13197.929,8,2,0,2
13197.929,4,0,0,2
13197.929,4,2,0,2
13197.929,8,3,0,2
13197.929,6,4,0,2
13197.929,4,4,0,2
13211.011,4,0,1,2
13220.805,4,0,0,2
13223.044,8,1,2,2
13226.224,3,2,0,4
13235.544,8,2,0,2
13246.568,8,3,1,3
13248.638,6,2,1,2
13258.18,8,0,0,7
13265.511,4,0,0,2
13265.963,4,0,0,2
13268.793,0,1,1,2
13269.6,4,2,0,2
13270.944,1,3,0,2
13272.228,8,1,0,4
13277.084,8,0,0,2
13283.864,6,2,2,2
13295.603,6,2,0,2
13297.636,6,2,0,2
13297.712,2,2,0,2
13306.185,8,2,1,3
13309.335,8,3,2,2
13333.389,8,0,1,2
13334.268,8,2,1,8
13345.136,7,0,0,2
13350.121,4,2,1,3
13352.562,4,2,1,2
13355.486,8,2,0,2
13357.445,8,2,2,2
13363.523,8,1,1,2
13367.865,6,2,0,2
13369.442,7,2,0,2
13372.024,0,1,1,2
13372.328,8,0,0,2
13379.811,6,2,0,3
13406.92,6,0,1,5
13411.311,8,1,0,2
13419.396,8,2,2,2
13422.063,4,0,0,2
13432.003,8,0,0,2
13438.042,5,3,0,2
13441.007,8,0,0,2
13447.371,4,0,2,2
13448.81,8,4,0,2
13450.956,7,1,2,2
13452.192,6,0,1,2
13464.603,4,4,0,2
13466.921,4,2,0,2
13466.921,4,2,0,2
13466.921,0,0,0,2
13466.921,5,4,0,2
13466.921,0,3,0,2
13466.921,4,2,0,2
13473.186,6,3,0,2
13478.8,7,2,0,3
13494.76,4,3,2,2
13502.632,4,4,0,2
13523.13,7,3,2,2
13530.029,8,0,2,2
13552.777,1,2,0,2
13559.394,4,3,0,2
13561.205,0,0,2,2
13561.434,5,2,2,2
13569.24,4,3,0,2
13575.676,8,3,0,2
13576.143,0,0,0,2
13579.299,6,1,0,7
13583.625,4,3,1,2
13596.2,4,1,0,2
13599.925,6,3,0,3
13610.107,8,0,0,2
13623.623,4,2,2,2
13668.355,8,2,1,9
13681.712,4,2,0,2
13727.8,4,3,2,2
13727.8,8,3,2,2
13727.8,4,2,2,2
13727.8,3,0,2,2
13727.8,8,1,2,2
13727.8,6,0,2,2
13736.133,8,3,1,8
13736.133,4,3,1,8
13736.133,4,0,1,8
13736.133,4,2,1,8
13736.133,8,2,1,8
13736.133,4,0,1,8
13742.537,4,0,1,3
13745.048,4,0,0,2
13749.371,6,0,1,2
13752.467,6,0,2,2
13755.543,7,1,2,2
13759.146,8,1,2,2
13770.977,6,4,1,2
13770.977,8,0,1,2
13770.977,6,3,1,2
13770.977,8,3,1,2
13770.977,4,1,1,2
13770.977,8,3,1,2
13776.741,4,2,0,2
13778.369,0,4,1,2
13780.488,6,0,1,2
13786.703,4,0,0,2
13798.479,8,1,0,5
13799.055,6,0,2,2
13815.78,6,2,1,3
13840.16,8,0,0,2
13862.101,4,4,0,2
13864.385,6,0,0,2
13865.831,0,1,0,2
13869.927,8,2,0,2
13869.927,4,2,0,2
13869.927,1,2,0,2
13869.927,7,0,0,2
13869.927,8,0,0,2
13869.927,0,1,0,2
13881.039,4,3,1,3
13883.329,0,2,0,9
13891.677,0,3,0,2
13891.735,8,0,1,2
13897.389,0,2,1,5
13916.935,1,4,1,2
13917.377,0,2,2,2
13918.535,3,4,1,2
13931.351,4,0,0,2
13955.569,6,0,0,2
13976.52,8,2,1,5
13979.09,8,2,1,2
13989.847,6,2,0,2
13995.69,8,2,2,2
14002.378,7,4,0,2
14002.755,8,2,0,2
14010.527,6,3,0,2
14014.102,4,2,0,2
14014.722,7,2,0,2
14019.833,8,2,0,2
14019.976,4,3,0,2
14024.358,2,3,1,2
14024.358,7,2,1,2
14024.358,1,0,1,2
14024.358,4,2,1,2
14024.358,8,1,1,2
14024.358,6,2,1,2
14031.703,4,3,0,2
14031.705,4,0,1,2
14032.594,0,4,0,8
14040.965,4,3,0,5
14042.103,4,3,1,2
14050.174,1,2,0,2
14057.421,0,0,0,2
14065.303,1,2,0,2
14070.639,7,0,2,2
14082.64,8,1,1,2
14083.971,6,2,0,2
14084.489,1,0,2,3
14091.194,7,2,0,2
14120.035,8,3,1,2
14131.121,4,0,0,3
14134.348,8,0,0,2
14137.23,8,0,0,2
14140.559,8,2,0,2
14158.613,8,2,0,2
14166.203,4,3,0,2
14181.643,6,3,0,2
14191.597,4,2,0,2
14194.154,8,3,0,2
14195.36,8,4,0,2
14196.966,8,0,0,2
14203.042,7,0,0,9
14203.623,8,2,0,2
14206.98,8,2,0,2
14208.506,0,3,2,2
14226.505,1,2,1,7
14228.234,8,0,2,2
14230.324,8,2,0,2
14244.73,8,0,2,2
14246.148,8,2,2,6
14255.23,6,0,2,2
14260.914,6,0,2,2
14267.932,8,3,2,2
14274.555,6,3,2,2
14316.846,6,4,1,2
14318.448,0,2,0,8
14325.152,4,4,2,2
14333.925,8,3,0,2
14349.86,6,3,1,3
14376.551,8,3,1,3
14382.564,4,0,2,2
14396.242,6,2,2,4
14413.378,4,1,0,2
14428.869,6,2,0,2
14429.893,4,3,0,9
14432.746,6,4,2,2
14435.664,8,2,2,2
14435.674,8,3,1,2
14435.674,7,3,1,2
14435.674,4,0,1,2
14435.674,4,0,1,2
14435.674,4,0,1,2
14435.674,4,0,1,2
14439.803,0,0,0,5
14455.86,5,3,2,2
14472.583,0,2,0,5
14476.125,0,2,2,2
14503.021,4,2,0,3
14510.443,4,0,0,9
14510.751,8,3,0,6
14514.005,4,3,0,3
14517.437,8,3,1,7
14536.787,4,2,0,2
14558.424,6,2,0,2
14566.093,8,4,2,2
14567.269,4,3,1,2
14585.377,0,2,0,5
14590.246,0,0,0,2
14594.452,5,2,0,2
14616.368,6,2,2,2
14627.928,8,0,2,2
14628.496,8,0,0,5
14635.451,8,3,2,2
14635.451,8,2,2,2
14635.451,6,0,2,2
14635.451,8,0,2,2
14635.451,8,2,2,2
14635.451,7,0,2,2
14641.519,8,2,2,2
14642.14,0,0,0,2
14651.615,4,0,2,2
14663.196,8,0,0,2
14666.231,7,3,0,2
14687.08,6,0,2,2
14696.636,6,0,2,2
14700.498,8,0,2,2
14703.133,8,2,0,2
14708.996,0,2,0,3
14710.433,4,0,2,2
14713.523,4,1,2,2
14718.118,0,2,2,2
14722.222,8,1,2,2
14723.407,1,0,2,2
14727.505,6,2,0,2
14741.761,8,4,2,2
14748.924,4,2,2,2
14754.359,6,1,2,2
14789.618,6,4,2,2
14808.057,8,2,0,2
14816.951,4,0,2,2
14827.91,8,0,0,2
14837.503,1,4,0,2
14854.195,6,0,0,5
14862.76,8,2,2,2
14866.451,4,0,2,2
14886.706,6,2,0,6
14895.398,8,0,0,5
14914.535,4,0,0,2
14917.335,8,0,0,3
14932.1,4,0,0,2
14941.903,8,0,0,4
14944.837,8,3,0,2
14947.917,8,1,0,2
14962.371,6,2,2,2
14970.285,3,3,2,2
14980.046,4,0,2,8
15000.843,8,2,2,2
15002.604,8,0,2,2
15014.093,7,0,1,3
15016.186,8,3,0,3
15023.599,8,0,0,3
15025.191,8,2,2,2
15031.564,8,2,0,8
15032.9,4,2,0,2
15042.576,1,3,1,6
15055.538,4,3,0,3
15063.501,6,1,2,3
15083.785,4,4,2,2
15096.2705,4,1,0,6
15102.229,4,2,2,2
15114.402,7,0,0,2
15114.402,6,0,0,2
15114.402,6,2,0,2
15114.402,6,3,0,2
15114.402,4,2,0,2
15114.402,4,0,0,2
15118.8955,7,4,0,2
15119.556,6,4,0,2
15120.213,7,0,2,2
15122.992,8,0,0,2
15144.409,4,4,0,2
15147.931,4,0,0,2
15162.065,4,2,2,2
15167.044,4,0,0,3
15173.969,8,2,2,2
15182.279,4,0,0,2
15190.654,8,0,0,2
15228.198,8,3,2,2
15234.746,8,0,2,2
15245.255,8,0,0,4
15251.579,4,2,2,2
15253.265,8,1,0,9
15261.414,4,0,2,2
15262.959,6,0,2,2
15265.814,4,3,2,2
15266.484,4,3,2,2
15272.8,6,0,0,2
15277.478,8,4,0,8
15284.331,8,0,0,9
15304.518,6,2,0,3
15306.134,7,0,0,7
15306.225,0,4,1,9
15320.219,7,2,0,3
15320.372,0,0,2,2
15328.457,7,2,2,2
15362.3545,8,2,0,5
15363.847,8,2,1,2
15374.183,4,1,2,2
15394.872,4,2,1,7
15415.044,8,2,0,3
15417.683,8,2,0,7
15417.734,8,2,2,2
15428.011,0,2,2,2
15435.688,8,1,2,2
15445.662,6,0,0,2
15467.789,7,0,2,2
15470.597,7,3,1,3
15477.278,1,0,1,5
15481.253,0,3,1,2
15483.53,6,1,0,7
15485.804,7,0,0,6
15487.44,8,3,2,2
15488.432,0,0,0,2
15503.723,4,0,0,2
15506.928,8,2,0,5
15512.25,0,2,0,3
15512.564,7,2,2,2
15519.672,8,2,2,2
15531.786,4,0,0,3
15550.19,1,0,0,2
15552.396,4,0,0,2
15558.442,0,0,0,7
15563.369,6,4,1,7
15610.9,8,2,1,2
15613.952,8,4,1,8
15626.28,8,1,2,2
15638.576,7,3,1,2
15641.259,0,4,2,2
15656.034,7,0,2,2
15663.656,4,2,2,2
15672.697,8,2,2,2
15673.136,5,4,2,2
15695.539,8,1,0,2
15700.284,8,0,2,5
15725.251,1,4,1,2
15727.131,1,0,1,9
15739.924,6,3,2,2
15759.624,8,1,0,2
15762.532,0,2,0,2
15762.604,8,4,1,7
15769.107,8,0,2,2
15771.394,7,3,2,3
15777.887,4,4,0,2
15785.297,0,3,1,3
15789.655,8,0,2,4
15797.99,8,3,0,3
15806.534,7,0,2,2
15808.758,4,2,2,2
15814.745,4,3,1,2
15839.089,8,2,2,2
15860.036,6,0,2,2
15862.175,0,0,0,2
15865.166,7,1,2,2
15886.031,8,0,0,6
15923.955,8,2,2,2
15925.058,4,0,2,2
15936.576,6,0,2,2
15950.02,4,1,2,2
15956.029,7,3,2,9
15956.519,8,3,2,2
15978.91,8,2,2,2
15984.527,8,2,0,2
15994.008,8,0,1,2
16005.505,8,0,0,2
16007.949,6,2,2,2
16045.109,8,1,0,2
16060.069,8,4,2,2
16068.349,0,0,0,7
16069.953,8,1,2,2
16107.19,6,3,0,5
16109.754,8,0,0,2
16138.416,8,2,0,3
16152.905,8,2,0,2
16159.542,8,2,2,2
16172.94,8,2,0,2
16224.542,4,4,2,2
16229.648,0,2,2,2
16236.477,4,4,0,2
16256.807,1,0,2,2
16261.168,6,3,2,2
16261.586,8,0,2,2
16265.587,8,3,2,2
16272.743,4,0,0,2
16280.198,6,3,1,2
16301.968,4,4,2,2
16301.968,3,2,2,2
